T Cv
0.151964 1.507064
0.151812 1.506897
0.151661 1.506827
0.151509 1.506437
0.151357 1.506348
0.151206 1.506319
0.151055 1.506032
0.150904 1.505886
0.150753 1.505957
0.150602 1.506440
0.150451 1.506478
0.150301 1.506340
0.150151 1.506879
0.150001 1.507121
0.149851 1.507079
0.149701 1.507653
0.149551 1.507925
0.149401 1.507115
0.149252 1.506649
0.149103 1.506231
0.148954 1.506577
0.148805 1.507150
0.148656 1.507228
0.148507 1.507393
0.148359 1.507180
0.148210 1.507070
0.148062 1.507198
0.147914 1.507570
0.147766 1.507931
0.147618 1.507824
0.147471 1.507304
0.147323 1.506910
0.147176 1.507161
0.147029 1.507781
0.146882 1.507620
0.146735 1.507041
0.146588 1.506778
0.146442 1.506964
0.146295 1.507567
0.146149 1.507745
0.146003 1.507454
0.145857 1.507811
0.145711 1.507765
0.145565 1.507501
0.145420 1.507509
0.145274 1.507198
0.145129 1.507014
0.144984 1.507451
0.144839 1.507479
0.144694 1.507095
0.144549 1.507067
0.144405 1.506789
0.144260 1.507246
0.144116 1.507366
0.143972 1.507359
0.143828 1.508178
0.143684 1.508348
0.143540 1.507397
0.143397 1.507325
0.143254 1.507848
0.143110 1.508013
0.142967 1.508241
0.142824 1.508176
0.142681 1.508120
0.142539 1.507804
0.142396 1.507492
0.142254 1.507161
0.142112 1.507346
0.141969 1.507603
0.141827 1.507512
0.141686 1.507699
0.141544 1.507876
0.141402 1.507730
0.141261 1.507338
0.141120 1.507566
0.140979 1.507645
0.140838 1.507479
0.140697 1.507739
0.140556 1.507928
0.140416 1.508083
0.140275 1.508244
0.140135 1.507796
0.139995 1.508195
0.139855 1.508846
0.139715 1.508130
0.139575 1.507513
0.139436 1.507110
0.139296 1.507373
0.139157 1.507869
0.139018 1.507736
0.138879 1.507890
0.138740 1.507795
0.138601 1.507185
0.138462 1.506998
0.138324 1.507540
0.138186 1.507385
0.138047 1.507481
0.137909 1.507675
0.137772 1.507834
0.137634 1.508119
0.137496 1.507297
0.137359 1.506368
0.137221 1.506602
0.137084 1.506928
0.136947 1.506553
0.136810 1.506947
0.136673 1.507363
0.136537 1.507247
0.136400 1.506995
0.136264 1.507309
0.136127 1.507605
0.135991 1.507815
0.135855 1.507924
0.135719 1.507369
0.135584 1.506890
0.135448 1.507040
0.135313 1.507458
0.135177 1.508060
0.135042 1.507938
0.134907 1.508190
0.134772 1.508732
0.134637 1.507817
0.134503 1.507676
0.134368 1.507921
0.134234 1.507979
0.134100 1.508284
0.133966 1.508266
0.133832 1.508613
0.133698 1.508448
0.133564 1.507420
0.133430 1.507145
0.133297 1.507467
0.133164 1.508295
0.133031 1.508744
0.132898 1.508184
0.132765 1.508414
0.132632 1.508968
0.132499 1.508827
0.132367 1.508498
0.132234 1.508518
0.132102 1.508550
0.131970 1.508621
0.131838 1.508319
0.131706 1.508518
0.131575 1.508716
0.131443 1.508847
0.131312 1.508401
0.131180 1.508079
0.131049 1.507858
0.130918 1.507679
0.130787 1.507720
0.130656 1.507466
0.130526 1.507394
0.130395 1.507861
0.130265 1.508053
0.130134 1.507413
0.130004 1.507600
0.129874 1.508267
0.129744 1.508190
0.129615 1.508314
0.129485 1.508046
0.129356 1.507600
0.129226 1.507887
0.129097 1.508014
0.128968 1.507897
0.128839 1.508440
0.128710 1.508582
0.128581 1.508376
0.128453 1.507673
0.128324 1.507662
0.128196 1.508585
0.128068 1.508721
0.127940 1.508008
0.127812 1.507676
0.127684 1.508217
0.127556 1.509131
0.127429 1.509933
0.127301 1.510008
0.127174 1.509908
0.127047 1.509731
0.126920 1.508934
0.126793 1.508885
0.126666 1.508902
0.126539 1.508841
0.126413 1.508479
0.126286 1.508636
0.126160 1.509076
0.126034 1.508842
0.125908 1.508089
0.125782 1.507835
0.125656 1.508263
0.125531 1.508251
0.125405 1.508652
0.125280 1.508970
0.125154 1.508711
0.125029 1.508377
0.124904 1.508463
0.124779 1.508499
0.124655 1.508518
0.124530 1.509557
0.124405 1.509649
0.124281 1.508810
0.124157 1.508678
0.124033 1.508419
0.123909 1.507670
0.123785 1.507479
0.123661 1.507888
0.123537 1.508564
0.123414 1.508957
0.123290 1.508965
0.123167 1.509144
0.123044 1.509352
0.122921 1.509266
0.122798 1.508822
0.122675 1.508423
0.122552 1.508581
0.122430 1.508006
0.122307 1.507812
0.122185 1.508096
0.122063 1.508485
0.121941 1.508707
0.121819 1.508567
0.121697 1.508494
0.121575 1.507987
0.121454 1.507800
0.121332 1.507885
0.121211 1.507929
0.121090 1.508867
0.120969 1.509423
0.120848 1.509334
0.120727 1.508981
0.120606 1.508951
0.120486 1.508840
0.120365 1.508774
0.120245 1.508877
0.120124 1.508978
0.120004 1.508471
0.119884 1.508167
0.119764 1.509017
0.119645 1.509670
0.119525 1.508804
0.119405 1.508385
0.119286 1.509326
0.119167 1.509542
0.119048 1.508694
0.118929 1.508373
0.118810 1.508754
0.118691 1.508718
0.118572 1.508480
0.118454 1.508755
0.118335 1.509080
0.118217 1.508858
0.118099 1.508459
0.117980 1.507970
0.117862 1.507799
0.117745 1.507960
0.117627 1.508050
0.117509 1.508352
0.117392 1.508927
0.117274 1.508695
0.117157 1.508501
0.117040 1.508547
0.116923 1.508258
0.116806 1.508295
0.116689 1.508777
0.116572 1.509015
0.116456 1.509272
0.116339 1.509578
0.116223 1.509102
0.116107 1.508615
0.115991 1.509308
0.115875 1.509811
0.115759 1.508628
0.115643 1.507795
0.115527 1.508595
0.115412 1.509113
0.115297 1.508470
0.115181 1.508631
0.115066 1.509141
0.114951 1.509133
0.114836 1.508457
0.114721 1.508135
0.114606 1.508517
0.114492 1.508986
0.114377 1.509466
0.114263 1.509438
0.114149 1.508424
0.114035 1.508265
0.113921 1.508489
0.113807 1.508072
0.113693 1.507888
0.113579 1.507834
0.113466 1.507628
0.113352 1.508049
0.113239 1.508485
0.113126 1.508329
0.113012 1.508160
0.112899 1.508821
0.112786 1.508543
0.112674 1.508222
0.112561 1.508861
0.112448 1.509786
0.112336 1.509043
0.112224 1.508433
0.112111 1.508598
0.111999 1.509084
0.111887 1.508948
0.111775 1.508248
0.111664 1.508195
0.111552 1.508667
0.111440 1.508146
0.111329 1.508263
0.111218 1.508651
0.111106 1.508805
0.110995 1.509943
0.110884 1.510255
0.110773 1.509418
0.110663 1.508674
0.110552 1.508672
0.110442 1.509122
0.110331 1.508889
0.110221 1.509152
0.110111 1.509081
0.110000 1.508117
0.109890 1.508253
0.109781 1.509262
0.109671 1.509345
0.109561 1.509134
0.109451 1.509296
0.109342 1.509423
0.109233 1.509833
0.109123 1.509885
0.109014 1.509288
0.108905 1.509424
0.108796 1.509201
0.108688 1.508904
0.108579 1.508960
0.108470 1.509097
0.108362 1.508759
0.108254 1.508555
0.108145 1.508786
0.108037 1.508630
0.107929 1.508426
0.107821 1.508817
0.107713 1.509677
0.107606 1.510005
0.107498 1.509433
0.107391 1.509042
0.107283 1.509377
0.107176 1.510212
0.107069 1.509960
0.106962 1.509903
0.106855 1.509874
0.106748 1.508483
0.106641 1.508078
0.106534 1.508953
0.106428 1.509150
0.106321 1.508752
0.106215 1.509075
0.106109 1.508538
0.106003 1.508206
0.105897 1.508536
0.105791 1.508677
0.105685 1.508631
0.105579 1.508169
0.105474 1.508012
0.105368 1.508116
0.105263 1.508259
0.105158 1.508841
0.105053 1.509353
0.104948 1.509407
0.104843 1.509253
0.104738 1.509245
0.104633 1.509178
0.104528 1.508921
0.104424 1.508444
0.104319 1.508599
0.104215 1.509353
0.104111 1.509344
0.104007 1.508636
0.103903 1.508881
0.103799 1.509962
0.103695 1.510321
0.103591 1.509697
0.103488 1.508805
0.103384 1.508965
0.103281 1.509238
0.103178 1.508733
0.103074 1.508998
0.102971 1.509378
0.102868 1.509803
0.102766 1.510168
0.102663 1.509422
0.102560 1.508922
0.102458 1.509637
0.102355 1.509829
0.102253 1.509738
0.102150 1.509351
0.102048 1.509038
0.101946 1.509504
0.101844 1.509652
0.101742 1.508927
0.101641 1.508328
0.101539 1.508269
0.101438 1.508321
0.101336 1.508968
0.101235 1.509820
0.101134 1.509823
0.101032 1.509215
0.100931 1.509266
0.100830 1.509854
0.100730 1.509671
0.100629 1.510093
0.100528 1.510848
0.100428 1.510068
0.100327 1.509470
0.100227 1.510349
0.100127 1.510755
0.100027 1.509898
0.099927 1.509616
