T Cv
0.152116 1.505454
0.151964 1.505877
0.151812 1.505579
0.151661 1.504991
0.151509 1.505257
0.151357 1.505706
0.151206 1.505708
0.151055 1.505314
0.150904 1.505289
0.150753 1.505548
0.150602 1.505527
0.150451 1.505074
0.150301 1.505238
0.150151 1.505395
0.150001 1.505222
0.149851 1.505371
0.149701 1.505304
0.149551 1.505206
0.149401 1.505236
0.149252 1.505342
0.149103 1.505265
0.148954 1.505193
0.148805 1.505254
0.148656 1.505049
0.148507 1.505249
0.148359 1.505505
0.148210 1.505363
0.148062 1.505165
0.147914 1.505547
0.147766 1.505883
0.147618 1.505767
0.147471 1.505591
0.147323 1.505570
0.147176 1.505459
0.147029 1.505319
0.146882 1.505411
0.146735 1.506003
0.146588 1.506196
0.146442 1.505765
0.146295 1.505337
0.146149 1.505481
0.146003 1.505988
0.145857 1.505958
0.145711 1.505571
0.145565 1.505319
0.145420 1.505643
0.145274 1.505544
0.145129 1.505681
0.144984 1.505781
0.144839 1.505778
0.144694 1.506016
0.144549 1.506044
0.144405 1.505725
0.144260 1.505532
0.144116 1.505942
0.143972 1.506395
0.143828 1.505967
0.143684 1.505874
0.143540 1.505920
0.143397 1.505954
0.143254 1.506107
0.143110 1.506017
0.142967 1.505735
0.142824 1.505724
0.142681 1.505503
0.142539 1.505374
0.142396 1.505864
0.142254 1.505951
0.142112 1.505685
0.141969 1.505557
0.141827 1.505827
0.141686 1.505691
0.141544 1.505500
0.141402 1.505695
0.141261 1.505776
0.141120 1.505105
0.140979 1.504631
0.140838 1.505355
0.140697 1.505878
0.140556 1.505730
0.140416 1.505460
0.140275 1.505417
0.140135 1.505548
0.139995 1.505613
0.139855 1.505620
0.139715 1.505607
0.139575 1.505371
0.139436 1.505114
0.139296 1.505116
0.139157 1.505602
0.139018 1.505847
0.138879 1.505821
0.138740 1.505719
0.138601 1.505630
0.138462 1.505893
0.138324 1.506261
0.138186 1.506194
0.138047 1.505561
0.137909 1.505297
0.137772 1.505596
0.137634 1.505576
0.137496 1.505320
0.137359 1.505513
0.137221 1.505726
0.137084 1.505737
0.136947 1.505818
0.136810 1.506550
0.136673 1.506719
0.136537 1.506192
0.136400 1.505867
0.136264 1.506284
0.136127 1.506549
0.135991 1.506091
0.135855 1.506045
0.135719 1.505951
0.135584 1.505687
0.135448 1.505733
0.135313 1.505565
0.135177 1.505166
0.135042 1.505380
0.134907 1.505625
0.134772 1.505483
0.134637 1.505941
0.134503 1.506360
0.134368 1.506027
0.134234 1.505946
0.134100 1.505735
0.133966 1.505640
0.133832 1.505905
0.133698 1.506063
0.133564 1.506041
0.133430 1.506239
0.133297 1.505447
0.133164 1.505103
0.133031 1.505874
0.132898 1.506111
0.132765 1.505697
0.132632 1.505678
0.132499 1.506191
0.132367 1.506166
0.132234 1.505879
0.132102 1.505824
0.131970 1.505686
0.131838 1.505749
0.131706 1.506100
0.131575 1.506038
0.131443 1.505999
0.131312 1.506219
0.131180 1.506165
0.131049 1.506646
0.130918 1.506658
0.130787 1.505819
0.130656 1.505377
0.130526 1.505516
0.130395 1.506045
0.130265 1.506406
0.130134 1.506196
0.130004 1.505727
0.129874 1.505713
0.129744 1.506623
0.129615 1.506885
0.129485 1.506324
0.129356 1.506091
0.129226 1.505987
0.129097 1.505903
0.128968 1.505821
0.128839 1.505817
0.128710 1.506158
0.128581 1.506298
0.128453 1.505957
0.128324 1.506152
0.128196 1.506455
0.128068 1.506302
0.127940 1.506292
0.127812 1.506303
0.127684 1.506325
0.127556 1.506223
0.127429 1.506033
0.127301 1.506260
0.127174 1.505928
0.127047 1.505872
0.126920 1.505862
0.126793 1.505612
0.126666 1.505483
0.126539 1.505702
0.126413 1.505777
0.126286 1.505737
0.126160 1.505812
0.126034 1.505776
0.125908 1.505841
0.125782 1.506765
0.125656 1.506946
0.125531 1.506107
0.125405 1.505912
0.125280 1.506360
0.125154 1.506252
0.125029 1.505816
0.124904 1.506461
0.124779 1.506554
0.124655 1.505854
0.124530 1.505595
0.124405 1.506143
0.124281 1.506404
0.124157 1.505711
0.124033 1.505962
0.123909 1.506615
0.123785 1.506620
0.123661 1.506604
0.123537 1.506737
0.123414 1.506204
0.123290 1.505978
0.123167 1.506285
0.123044 1.506350
0.122921 1.505737
0.122798 1.505622
0.122675 1.506166
0.122552 1.506559
0.122430 1.506701
0.122307 1.506738
0.122185 1.506472
0.122063 1.506183
0.121941 1.506060
0.121819 1.506135
0.121697 1.506535
0.121575 1.506159
0.121454 1.505913
0.121332 1.506039
0.121211 1.505755
0.121090 1.505598
0.120969 1.505892
0.120848 1.506267
0.120727 1.506465
0.120606 1.506775
0.120486 1.507230
0.120365 1.507273
0.120245 1.506893
0.120124 1.506524
0.120004 1.506504
0.119884 1.506691
0.119764 1.506442
0.119645 1.506224
0.119525 1.506037
0.119405 1.505603
0.119286 1.505519
0.119167 1.505970
0.119048 1.506466
0.118929 1.506391
0.118810 1.505942
0.118691 1.505742
0.118572 1.505939
0.118454 1.506117
0.118335 1.506028
0.118217 1.506214
0.118099 1.506182
0.117980 1.506093
0.117862 1.506690
0.117745 1.506897
0.117627 1.506705
0.117509 1.506393
0.117392 1.506654
0.117274 1.506951
0.117157 1.506460
0.117040 1.506189
0.116923 1.505795
0.116806 1.505723
0.116689 1.505848
0.116572 1.506108
0.116456 1.506191
0.116339 1.506760
0.116223 1.506693
0.116107 1.505981
0.115991 1.506285
0.115875 1.506110
0.115759 1.505731
0.115643 1.506492
0.115527 1.507349
0.115412 1.506871
0.115297 1.506028
0.115181 1.506013
0.115066 1.506836
0.114951 1.507191
0.114836 1.507071
0.114721 1.506656
0.114606 1.506332
0.114492 1.506451
0.114377 1.506292
0.114263 1.506420
0.114149 1.506741
0.114035 1.506417
0.113921 1.505955
0.113807 1.506022
0.113693 1.506514
0.113579 1.506987
0.113466 1.507022
0.113352 1.506550
0.113239 1.506188
0.113126 1.505983
0.113012 1.505804
0.112899 1.505916
0.112786 1.505979
0.112674 1.505992
0.112561 1.505906
0.112448 1.506395
0.112336 1.507201
0.112224 1.507249
0.112111 1.507235
0.111999 1.507591
0.111887 1.506955
0.111775 1.506298
0.111664 1.505717
0.111552 1.505953
0.111440 1.506448
0.111329 1.506285
0.111218 1.506011
0.111106 1.506165
0.110995 1.506216
0.110884 1.506088
0.110773 1.505944
0.110663 1.505923
0.110552 1.506358
0.110442 1.506717
0.110331 1.506791
0.110221 1.506590
0.110111 1.506176
0.110000 1.506382
0.109890 1.506785
0.109781 1.506756
0.109671 1.506719
0.109561 1.506630
0.109451 1.506675
0.109342 1.506420
0.109233 1.506283
0.109123 1.506626
0.109014 1.507045
0.108905 1.507096
0.108796 1.506970
0.108688 1.506666
0.108579 1.506354
0.108470 1.506432
0.108362 1.506513
0.108254 1.506646
0.108145 1.506694
0.108037 1.506848
0.107929 1.507135
0.107821 1.507343
0.107713 1.507266
0.107606 1.506639
0.107498 1.506220
0.107391 1.506197
0.107283 1.506122
0.107176 1.505897
0.107069 1.506229
0.106962 1.507006
0.106855 1.506697
0.106748 1.506477
0.106641 1.506598
0.106534 1.506642
0.106428 1.506760
0.106321 1.506943
0.106215 1.506893
0.106109 1.506255
0.106003 1.506077
0.105897 1.506581
0.105791 1.506519
0.105685 1.506341
0.105579 1.506448
0.105474 1.506443
0.105368 1.506427
0.105263 1.506509
0.105158 1.506988
0.105053 1.507034
0.104948 1.506918
0.104843 1.506764
0.104738 1.506454
0.104633 1.506604
0.104528 1.507135
0.104424 1.507016
0.104319 1.506933
0.104215 1.507074
0.104111 1.506772
0.104007 1.506517
0.103903 1.507428
0.103799 1.508334
0.103695 1.508106
0.103591 1.507071
0.103488 1.506297
0.103384 1.506494
0.103281 1.506407
0.103178 1.506436
0.103074 1.507029
0.102971 1.507508
0.102868 1.507358
0.102766 1.507149
0.102663 1.507276
0.102560 1.507894
0.102458 1.508003
0.102355 1.508018
0.102253 1.507218
0.102150 1.506750
0.102048 1.506936
0.101946 1.507305
0.101844 1.507336
0.101742 1.506875
0.101641 1.506898
0.101539 1.507411
0.101438 1.507462
0.101336 1.507081
0.101235 1.507198
0.101134 1.506911
0.101032 1.506333
0.100931 1.506572
0.100830 1.506776
0.100730 1.506718
0.100629 1.506917
0.100528 1.507226
0.100428 1.507436
0.100327 1.507181
0.100227 1.506800
0.100127 1.506529
0.100027 1.506658
0.099927 1.506950
