pasos x w correlacion
8156 -0.394922 0.993516 0.991554
8157 -0.329902 1.023844 0.993693
8158 -0.297324 1.010269 0.986376
8159 -0.364711 0.977940 0.996882
8160 -0.384564 0.992590 1.006767
8161 -0.475756 0.961532 1.006803
8162 -0.519181 0.978629 1.010773
8163 -0.486560 1.016540 1.007793
8164 -0.409381 1.035178 0.999077
8165 -0.389230 1.008079 0.999042
8166 -0.297433 1.032019 1.004091
8167 -0.333491 0.988690 1.000106
8168 -0.404621 0.974091 0.997746
8169 -0.325025 1.029464 1.002220
8170 -0.260097 1.019177 0.994274
8171 -0.179214 1.017925 0.999494
8172 -0.228596 0.989981 0.998198
8173 -0.163973 1.012765 1.006899
8174 -0.139207 1.003761 0.992697
8175 -0.052605 1.008340 1.007314
8176 -0.105148 0.995864 1.001263
8177 -0.195401 0.986529 0.999894
8178 -0.211805 0.996666 0.994874
8179 -0.306018 0.975902 0.984931
8180 -0.337992 0.989757 0.981035
8181 -0.346278 0.997169 1.021287
8182 -0.362658 0.994211 1.012398
8183 -0.380386 0.993435 0.992302
8184 -0.396948 0.993583 1.010096
8185 -0.357314 1.015060 1.001410
8186 -0.268966 1.028052 0.994206
8187 -0.267254 1.000459 1.000538
8188 -0.276052 0.997613 0.989803
8189 -0.205924 1.017044 0.987824
8190 -0.206915 0.999795 0.973353
8191 -0.167660 1.007379 1.028014
8192 -0.223536 0.989130 0.975165
8193 -0.276031 0.986973 1.016228
8194 -0.180071 1.022125 1.003722
8195 -0.247911 0.985588 0.994127
8196 -0.343706 0.972061 0.968940
8197 -0.374783 0.988898 0.962471
8198 -0.469704 0.960713 1.025330
8199 -0.392196 1.033966 1.009031
8200 -0.370617 1.008265 1.001605
8201 -0.296100 1.025152 1.002217
8202 -0.306882 0.996755 0.961985
8203 -0.252092 1.015431 1.014805
8204 -0.313718 0.982717 0.999652
8205 -0.231150 1.022749 1.031220
8206 -0.166619 1.012917 1.004027
8207 -0.092993 1.009603 1.020115
8208 -0.075344 1.001487 1.015324
8209 -0.125666 0.994955 1.000146
8210 -0.183721 0.991059 1.007193
8211 -0.137349 1.007472 0.999064
8212 -0.140056 0.999625 0.994943
8213 -0.084136 1.006288 1.013784
8214 0.009406 1.003501 0.983543
8215 0.095239 0.995519 0.973748
8216 0.164171 0.991099 1.002030
8217 0.079113 1.010400 1.008389
8218 0.123075 0.995566 1.013334
8219 0.150929 0.996191 0.999459
8220 0.132756 1.002581 1.004985
8221 0.041966 1.007963 0.995464
8222 0.028785 1.000466 1.004243
8223 0.007797 1.000384 1.000492
8224 -0.020405 0.999822 0.991633
8225 0.029704 0.999767 0.986832
8226 0.055812 0.998884 1.008121
8227 0.145100 0.991071 1.009530
8228 0.060201 1.008753 0.995412
8229 0.023295 1.001542 0.998344
8230 0.065889 0.998102 1.008660
8231 0.015567 1.002052 0.996558
8232 -0.077053 0.997157 1.004464
8233 0.020835 1.002755 0.990533
8234 0.006073 1.000199 1.004497
8235 0.020969 0.999799 1.004898
8236 0.088485 0.996312 0.991476
8237 0.052074 1.002562 1.001253
8238 0.039674 1.000569 0.982721
8239 0.090661 0.996683 1.003839
8240 0.057241 1.002475 0.993232
8241 0.046117 1.000575 1.005048
8242 -0.044655 1.000066 1.006696
8243 -0.036631 1.000326 1.013708
8244 0.045088 0.999655 0.987843
8245 0.052202 0.999654 0.997077
8246 -0.045705 1.000318 1.012069
8247 -0.127979 0.992881 1.000082
8248 -0.052919 1.006812 1.003941
8249 -0.086364 0.997674 1.000690
8250 -0.084396 1.000168 0.998850
8251 -0.068236 1.001234 0.991878
8252 0.029395 1.001898 1.010058
8253 0.094873 0.995940 1.001702
8254 0.039723 1.003718 0.999865
8255 0.131068 0.992230 0.993686
8256 0.049312 1.007401 0.993060
8257 -0.038377 1.000480 1.006666
8258 -0.030018 1.000286 1.003576
8259 0.025932 1.000114 0.998045
8260 0.103378 0.995005 1.002183
8261 0.014249 1.005256 1.000759
8262 0.092404 0.995841 0.997732
8263 0.037315 1.003579 0.988555
8264 0.103665 0.995334 1.012501
8265 0.174087 0.990268 0.999251
8266 0.113407 1.008761 0.987306
8267 0.051549 1.005115 0.979892
8268 -0.017835 1.001170 1.015118
8269 0.023057 0.999893 0.984533
8270 0.015857 1.000140 0.989879
8271 0.024009 0.999838 0.981974
8272 0.123331 0.992710 1.015213
8273 0.096356 1.002967 1.019988
8274 0.093142 1.000305 0.980907
8275 0.085821 1.000655 0.989934
8276 0.124686 0.995918 1.008354
8277 0.128205 0.999555 0.989023
8278 0.161321 0.995218 0.963132
8279 0.253734 0.981004 1.025156
8280 0.185626 1.015074 1.028900
8281 0.150807 1.005874 1.001312
8282 0.249513 0.980437 0.968953
8283 0.243107 1.001579 0.980055
8284 0.224287 1.004408 0.994805
8285 0.146400 1.014540 0.986406
8286 0.068325 1.008418 1.034380
8287 0.084027 0.998805 0.980834
8288 0.022578 1.003281 0.997146
8289 -0.047588 0.999123 1.031352
8290 -0.043544 1.000184 1.006379
8291 0.040550 1.000126 1.010108
8292 0.099356 0.995895 0.989950
8293 0.119807 0.997762 0.959707
8294 0.205396 0.986180 0.982348
8295 0.133052 1.012318 1.020962
8296 0.211621 0.986551 0.975781
8297 0.224436 0.997210 0.989453
8298 0.262221 0.990848 1.039465
8299 0.163723 1.021199 1.006891
8300 0.183984 0.996484 1.004928
8301 0.131660 1.008292 1.032035
8302 0.110617 1.002552 0.980878
8303 0.145180 0.995589 0.963649
8304 0.166137 0.996743 0.986958
8305 0.113977 1.007332 0.963420
8306 0.129905 0.998060 1.025280
8307 0.032206 1.007950 1.026320
8308 0.018531 1.000347 1.017762
8309 -0.078143 0.997123 1.029639
8310 -0.067721 1.000760 0.988572
8311 -0.143385 0.992045 1.009898
8312 -0.073873 1.007580 1.007503
8313 -0.092352 0.998465 0.965775
8314 -0.121867 0.996844 1.027380
8315 -0.034758 1.006845 1.024354
8316 -0.059700 0.998823 0.983908
8317 -0.097357 0.997047 0.980880
8318 -0.030482 1.004284 1.003011
8319 0.061058 0.998601 0.982549
8320 0.148851 0.990828 1.021673
8321 0.147224 1.000241 0.984134
8322 0.221711 0.986354 0.984988
8323 0.147389 1.013811 1.034093
8324 0.174151 0.995707 1.031164
8325 0.174190 0.999993 0.994122
8326 0.212922 0.992531 0.983283
8327 0.275298 0.984889 0.963432
8328 0.299411 0.993095 0.955954
8329 0.345186 0.985355 1.021718
8330 0.312149 1.010917 0.956773
8331 0.394064 0.971490 1.017461
8332 0.323081 1.025779 0.953995
8333 0.340223 0.994331 1.058591
8334 0.285128 1.017376 1.037261
8335 0.204813 1.019870 0.978618
8336 0.241377 0.991876 0.995449
8337 0.300397 0.984139 0.957553
8338 0.378393 0.973876 0.952066
8339 0.317237 1.021499 1.062509
8340 0.258907 1.016945 1.049639
8341 0.323658 0.981316 0.986950
8342 0.381512 0.979808 0.956023
8343 0.409464 0.989006 0.961554
8344 0.427467 0.992495 0.949867
8345 0.413749 1.005787 1.034210
8346 0.367394 1.018270 1.049516
8347 0.291046 1.025454 0.969776
8348 0.212885 1.019889 0.951595
8349 0.182235 1.006074 1.066678
8350 0.210761 0.994410 0.973814
8351 0.169063 1.007950 0.948299
8352 0.090097 1.010285 1.034631
8353 0.003720 1.004060 1.012521
8354 -0.015271 0.999890 1.033575
8355 0.017392 0.999965 1.020733
8356 0.066286 0.997956 1.053134
8357 0.124134 0.994507 1.019995
8358 0.135533 0.998521 1.036277
8359 0.149043 0.998079 0.958557
8360 0.232105 0.984295 1.031951
8361 0.222111 1.002272 1.022122
8362 0.135295 1.015635 0.989207
8363 0.091620 1.004968 1.010877
8364 0.041090 1.003359 1.020755
8365 0.123591 0.993230 0.988063
8366 0.113053 1.001248 1.017832
8367 0.066015 1.004220 1.005636
8368 0.017237 1.002032 0.994019
8369 -0.030491 0.999684 1.016310
8370 -0.036177 0.999810 1.006172
8371 -0.031919 1.000145 0.997723
8372 -0.009430 1.000465 1.002480
8373 -0.063451 0.998033 1.000366
8374 0.035780 1.001374 0.999203
8375 -0.046507 0.999559 1.000544
8376 -0.039076 1.000318 1.000165
8377 0.011087 1.000702 0.998306
8378 0.095602 0.995502 0.997779
8379 0.125788 0.996664 0.998044
8380 0.089895 1.003878 1.003906
8381 0.116248 0.997287 1.002136
8382 0.071950 1.004177 1.000002
8383 0.027409 1.002215 0.999697
8384 0.120786 0.993105 1.000066
8385 0.092083 1.003060 0.999799
8386 0.077029 1.001274 0.999908
8387 0.034019 1.002391 0.998848
8388 0.126798 0.992567 1.000495
8389 0.028855 1.007652 1.000809
8390 0.006287 1.000397 0.999034
8391 -0.048198 0.998859 1.000583
8392 -0.112705 0.994824 1.000762
8393 -0.146498 0.995630 0.999976
8394 -0.183715 0.993874 0.996583
8395 -0.282012 0.977370 1.000102
8396 -0.207807 1.018340 0.993372
8397 -0.130860 1.013115 1.008122
8398 -0.219398 0.984614 1.001400
8399 -0.295544 0.980585 1.000044
8400 -0.225538 1.018407 0.994005
8401 -0.252245 0.993640 0.997913
8402 -0.176037 1.016453 1.006274
8403 -0.275549 0.977782 1.000734
8404 -0.229206 1.011764 0.994525
8405 -0.323975 0.974128 0.993172
8406 -0.365600 0.985751 1.002466
8407 -0.357515 1.002927 0.991215
8408 -0.389630 0.988075 1.012358
8409 -0.445769 0.976824 0.995861
8410 -0.346348 1.040162 1.009317
8411 -0.312696 1.011151 0.999849
8412 -0.368255 0.981261 1.001934
8413 -0.451708 0.966365 0.994177
8414 -0.354466 1.039975 1.005304
8415 -0.354466 0.969964 1.001012
8416 -0.394589 0.985085 1.000629
8417 -0.427491 0.986567 0.999748
8418 -0.379861 1.019413 0.999802
8419 -0.429237 0.980223 0.997529
8420 -0.403238 1.010880 1.002836
8421 -0.462343 0.974744 1.000102
8422 -0.451689 1.004881 0.997165
8423 -0.451689 0.962881 0.990936
8424 -0.490201 0.982027 1.010238
8425 -0.495117 0.997581 0.999355
8426 -0.593042 0.948116 0.997878
8427 -0.598044 0.997026 1.000399
8428 -0.602264 0.997470 0.995647
8429 -0.568575 1.019918 0.995189
8430 -0.558831 1.005508 0.978935
8431 -0.637028 0.954320 1.007415
8432 -0.639033 0.998722 1.000829
8433 -0.671239 0.979122 0.983667
8434 -0.736235 0.955291 1.002474
8435 -0.806729 0.947067 1.009404
8436 -0.875912 0.943457 1.000148
8437 -0.875207 1.000617 1.002609
8438 -0.916080 0.964054 1.002732
8439 -0.902582 1.012350 1.006153
8440 -0.973144 0.935965 1.003016
8441 -1.035057 0.939726 1.006526
8442 -1.000378 1.035923 1.004753
8443 -0.939369 1.060957 0.989561
8444 -0.933952 1.005087 1.000712
8445 -1.010819 0.927981 1.006139
8446 -1.008863 1.001977 1.003239
8447 -1.010129 0.998722 1.003942
8448 -1.034504 0.975389 0.999175
8449 -1.037785 0.996606 0.998529
8450 -1.007404 1.031555 1.003943
8451 -1.041899 0.965272 0.999853
8452 -1.025770 1.016815 0.999853
8453 -0.943214 1.084670 1.000261
8454 -0.858315 1.079475 0.999841
8455 -0.948354 0.921885 0.999129
8456 -0.907230 1.038891 0.996169
8457 -0.909894 0.997582 1.002587
8458 -0.892502 1.015798 1.002110
8459 -0.879339 1.011729 1.000211
8460 -0.972552 0.917310 0.999498
8461 -0.886627 1.083151 0.998193
8462 -0.803510 1.072765 1.002086
8463 -0.867229 0.948162 1.000212
8464 -0.826960 1.034700 0.996146
8465 -0.745485 1.066154 1.001205
8466 -0.663442 1.059499 0.989666
8467 -0.570186 1.059208 1.006993
8468 -0.476687 1.050158 1.002111
8469 -0.486090 0.995484 0.994358
8470 -0.560784 0.961657 0.990056
8471 -0.612363 0.970198 0.977735
8472 -0.590191 1.013421 1.016853
8473 -0.586648 1.002087 1.001830
8474 -0.560009 1.015390 0.995102
8475 -0.620804 0.964742 0.975951
8476 -0.631196 0.993516 0.998716
8477 -0.601871 1.018244 1.017229
8478 -0.601871 0.949097 1.012826
8479 -0.578112 1.014116 1.001918
8480 -0.482415 1.052054 0.991233
8481 -0.426539 1.025720 0.997776
8482 -0.332008 1.036504 0.994048
8483 -0.278408 1.016494 0.999681
8484 -0.347664 0.978554 1.012368
8485 -0.412433 0.975685 0.973451
8486 -0.338453 1.028165 0.964734
8487 -0.367150 0.989927 1.005536
8488 -0.412680 0.982404 1.002001
8489 -0.419007 0.997373 1.013242
8490 -0.323933 1.035948 1.009343
8491 -0.290793 1.010238 0.977206
8492 -0.190976 1.024336 0.980118
8493 -0.124113 1.010590 1.033986
8494 -0.093695 1.003318 1.023754
8495 -0.036970 1.003713 1.008586
8496 -0.035069 1.000068 1.014599
8497 -0.075039 0.997802 0.976212
8498 -0.146406 0.992129 0.987993
8499 -0.052724 1.009371 1.026800
8500 -0.000766 1.001391 0.995938
8501 -0.067653 0.997714 1.003210
8502 -0.086901 0.998514 1.017034
8503 -0.159600 0.991080 1.004363
8504 -0.083441 1.009298 0.984053
8505 -0.072506 1.000853 0.991086
8506 -0.160897 0.989738 1.007794
8507 -0.165691 0.999217 0.998845
8508 -0.126093 1.005794 0.994985
8509 -0.207782 0.986456 1.010255
8510 -0.211515 0.999218 1.017018
8511 -0.274538 0.984800 0.982094
8512 -0.299377 0.992898 0.997398
8513 -0.259108 1.011308 1.001842
8514 -0.357711 0.970048 0.984446
8515 -0.390857 0.987671 1.021429
8516 -0.453423 0.973934 1.004844
8517 -0.446278 1.003219 0.976538
8518 -0.494543 0.977551 1.000196
8519 -0.423206 1.033276 0.991160
8520 -0.441594 0.992081 0.982937
8521 -0.536802 0.954492 0.987132
8522 -0.515375 1.011336 0.983908
8523 -0.483480 1.016057 0.962613
8524 -0.516065 0.983847 0.954209
8525 -0.606366 0.950584 0.992292
8526 -0.555892 1.029767 1.039680
8527 -0.483297 1.038440 1.013643
8528 -0.495318 0.994135 1.020203
8529 -0.546147 0.973879 0.987472
8530 -0.560030 0.992351 0.989555
8531 -0.627290 0.960857 1.047155
8532 -0.603525 1.014732 1.021321
8533 -0.617060 0.991774 1.014673
8534 -0.667779 0.967942 1.006953
8535 -0.703183 0.976023 1.006148
8536 -0.681701 1.014986 0.976375
8537 -0.750743 0.951753 1.015447
8538 -0.724812 1.019316 0.994993
8539 -0.668856 1.039762 1.028598
8540 -0.670891 0.998637 1.018840
8541 -0.697586 0.981900 1.001853
8542 -0.614072 1.056299 0.987682
8543 -0.636219 0.986250 0.986031
8544 -0.667107 0.980073 0.997776
8545 -0.721519 0.962926 0.981079
8546 -0.709186 1.008861 0.978249
8547 -0.751970 0.969226 0.990949
8548 -0.848204 0.925894 1.018908
8549 -0.941722 0.919712 0.979190
8550 -0.949727 0.992458 1.028351
8551 -0.875216 1.070354 1.027499
8552 -0.972585 0.913968 0.995883
8553 -1.021186 0.952706 1.012779
8554 -1.038389 0.982440 1.012173
8555 -0.952013 1.089765 1.007057
8556 -0.949825 1.002083 0.990086
8557 -0.902176 1.045110 1.008870
8558 -0.860063 1.037803 1.001650
8559 -0.786731 1.062242 0.990158
8560 -0.783157 1.002809 0.981974
8561 -0.688546 1.072100 1.016658
8562 -0.622721 1.044102 1.012434
8563 -0.710324 0.943282 0.988708
8564 -0.783816 0.946577 1.012542
8565 -0.774969 1.006919 0.997684
8566 -0.820243 0.964533 1.007106
8567 -0.845491 0.979191 1.000967
8568 -0.757271 1.073257 0.997192
8569 -0.722947 1.025729 1.002960
8570 -0.717017 1.004278 0.997919
8571 -0.668612 1.034105 1.001809
8572 -0.661327 1.004856 0.998826
8573 -0.583819 1.049437 1.000745
8574 -0.654570 0.957137 0.997585
8575 -0.568737 1.053903 0.995945
8576 -0.636119 0.960220 1.000791
8577 -0.568560 1.041533 1.001068
8578 -0.479913 1.047569 0.994678
8579 -0.503262 0.988587 0.984552
8580 -0.505939 0.998650 1.014171
8581 -0.505939 0.969153 1.007443
8582 -0.537352 0.983747 1.002370
8583 -0.592087 0.969563 0.995179
8584 -0.594482 0.998580 1.006807
8585 -0.540284 1.031229 0.996027
8586 -0.474776 1.033806 1.002911
8587 -0.501239 0.987169 0.990679
8588 -0.504538 0.998342 0.999562
8589 -0.490631 1.006944 1.006285
8590 -0.486471 1.002034 1.004406
8591 -0.438060 1.022631 0.998641
8592 -0.484298 0.978901 0.992714
8593 -0.542268 0.970683 1.005104
8594 -0.463192 1.040555 0.990157
8595 -0.428593 1.015547 1.009214
8596 -0.450826 0.990272 0.995355
8597 -0.492364 0.980601 0.986453
8598 -0.471444 1.010133 0.985461
8599 -0.499213 0.986613 0.969738
8600 -0.492770 1.003201 1.032138
8601 -0.401035 1.041849 1.001185
8602 -0.413105 0.995099 0.977708
8603 -0.413590 0.999799 1.013727
8604 -0.503458 0.959631 1.015002
8605 -0.489337 1.007034 0.971815
8606 -0.507016 0.991231 0.997346
8607 -0.606656 0.946028 0.995102
8608 -0.585894 1.012457 1.027306
8609 -0.584030 1.001091 0.977868
8610 -0.492361 1.050573 0.994694
8611 -0.415256 1.035610 1.031990
8612 -0.329575 1.032423 1.006537
8613 -0.409311 0.970972 0.978797
8614 -0.453981 0.980903 0.981185
8615 -0.505908 0.975386 0.979686
8616 -0.459297 1.022749 0.991354
8617 -0.425407 1.015105 0.954237
8618 -0.369524 1.022460 0.995401
8619 -0.399197 0.988660 1.033718
8620 -0.355663 1.016567 1.001126
8621 -0.313984 1.014053 0.977115
8622 -0.278530 1.010559 1.018045
8623 -0.191263 1.020710 0.968650
8624 -0.147636 1.007420 1.015268
8625 -0.210489 0.988808 0.953047
8626 -0.173290 1.007164 0.943259
8627 -0.171999 1.000223 1.026643
8628 -0.076876 1.011907 1.012848
8629 0.016648 1.002820 0.950296
8630 0.088333 0.996244 0.955012
8631 0.159816 0.991170 1.035783
8632 0.166051 0.998985 0.954422
8633 0.139930 1.004004 0.973219
8634 0.148198 0.998810 0.923448
8635 0.184426 0.993993 0.934527
8636 0.233528 0.989791 0.945218
8637 0.299878 0.982460 1.051386
8638 0.291415 1.002505 1.091573
8639 0.252324 1.010684 1.023408
8640 0.340947 0.974054 1.014167
8641 0.385165 0.984074 1.010009
8642 0.467891 0.965330 1.063925
8643 0.478417 0.995032 0.976275
8644 0.414832 1.028806 1.000384
8645 0.365950 1.019266 0.960280
8646 0.292013 1.024622 1.019792
8647 0.339393 0.985153 1.018816
8648 0.269106 1.021615 1.066352
8649 0.280279 0.996936 1.053415
8650 0.320530 0.987981 0.971354
8651 0.374239 0.981515 1.032678
8652 0.309507 1.022377 1.056383
8653 0.373672 0.978320 0.993672
8654 0.308481 1.022484 1.037227
8655 0.287841 1.006173 1.044253
8656 0.266085 1.006044 1.004148
8657 0.291748 0.992868 0.993516
8658 0.343278 0.983772 1.023844
8659 0.357711 0.994954 1.010269
8660 0.453847 0.961741 0.977940
8661 0.426060 1.012300 0.992590
8662 0.356902 1.027444 0.961532
8663 0.443858 0.965783 0.978629
8664 0.461538 0.992029 1.016540
8665 0.513019 0.975226 1.035178
8666 0.516276 0.998326 1.008079
8667 0.501782 1.007405 1.032019
8668 0.568529 0.964910 0.988690
8669 0.585922 0.990011 0.974091
8670 0.591668 0.996622 1.029464
8671 0.498584 1.052052 1.019177
8672 0.589850 0.951545 1.017925
8673 0.580172 1.005677 0.989981
8674 0.603327 0.986392 1.012765
8675 0.603327 0.982317 1.003761
8676 0.603327 0.989588 1.008340
8677 0.645537 0.973987 0.995864
8678 0.600146 1.028674 0.986529
8679 0.507776 1.052501 0.996666
8680 0.534788 0.986018 0.975902
8681 0.541548 0.996369 0.989757
8682 0.546495 0.997312 0.997169
8683 0.447118 1.050610 0.994211
8684 0.411597 1.015368 0.993435
8685 0.326160 1.032018 0.993583
8686 0.327226 0.999652 1.015060
8687 0.341365 0.995284 1.028052
8688 0.304056 1.012113 1.000459
8689 0.357338 0.982534 0.997613
8690 0.290725 1.021819 1.017044
8691 0.266704 1.006718 0.999795
8692 0.365105 0.969393 1.007379
8693 0.417862 0.979558 0.989130
8694 0.340092 1.029912 0.986973
8695 0.273193 1.020726 1.022125
8696 0.344041 0.978372 0.985588
8697 0.339271 1.001631 0.972061
8698 0.348509 0.996828 0.988898
8699 0.322816 1.008662 0.960713
8700 0.228474 1.026346 1.033966
8701 0.178933 1.010143 1.008265
8702 0.152690 1.004361 1.025152
8703 0.230534 0.985195 0.996755
8704 0.314316 0.977434 1.015431
8705 0.250188 1.018265 0.982717
8706 0.224464 1.006124 1.022749
8707 0.308576 0.977832 1.012917
8708 0.308576 0.966607 1.009603
8709 0.210321 1.025820 1.001487
8710 0.225126 0.996782 0.994955
8711 0.318424 0.974963 0.991059
8712 0.336995 0.993933 1.007472
8713 0.278347 1.018208 0.999625
8714 0.314643 0.989296 1.006288
8715 0.402680 0.968918 1.003501
8716 0.326423 1.028189 0.995519
8717 0.252516 1.021624 0.991099
8718 0.285565 0.991148 1.010400
8719 0.266634 1.005240 0.995566
8720 0.168679 1.021550 0.996191
8721 0.134379 1.005211 1.002581
8722 0.128486 1.000775 1.007963
8723 0.216370 0.984961 1.000466
8724 0.135853 1.014281 1.000384
8725 0.229200 0.983106 0.999822
8726 0.298883 0.981769 0.999767
8727 0.323270 0.992442 0.998884
8728 0.419089 0.965059 0.991071
8729 0.394928 1.009882 1.008753
8730 0.357460 1.014195 1.001542
8731 0.387030 0.989053 0.998102
8732 0.395456 0.996709 1.002052
8733 0.444209 0.979740 0.997157
8734 0.388614 1.023421 1.002755
8735 0.301743 1.030440 1.000199
8736 0.322993 0.993384 0.999799
8737 0.399579 0.972710 0.996312
8738 0.497003 0.957266 1.002562
8739 0.497003 0.985705 1.000569
8740 0.535685 0.980225 0.996683
8741 0.473626 1.031814 1.002475
8742 0.454085 1.009105 1.000575
8743 0.522901 0.966943 1.000066
8744 0.607373 0.953383 1.000326
8745 0.643022 0.977959 0.999655
8746 0.563640 1.049059 0.999654
8747 0.563640 0.944902 1.000318
8748 0.469280 1.049940 0.992881
8749 0.401227 1.030063 1.006812
8750 0.330799 1.026113 0.997674
8751 0.300388 1.009644 1.000168
8752 0.301776 0.999582 1.001234
8753 0.310404 0.997363 1.001898
8754 0.355416 0.985127 0.995940
8755 0.407508 0.980325 1.003718
8756 0.484490 0.966248 0.992230
8757 0.436677 1.022266 1.007401
8758 0.533686 0.954023 1.000480
8759 0.608942 0.957917 1.000286
8760 0.531605 1.045090 1.000114
8761 0.595611 0.964568 0.995005
8762 0.695087 0.937821 1.005256
8763 0.773345 0.944161 0.995841
8764 0.690948 1.062183 1.003579
8765 0.686416 1.003126 0.995334
8766 0.752944 0.953250 0.990268
8767 0.705185 1.035432 1.008761
8768 0.663921 1.028650 1.005115
8769 0.572076 1.058402 1.001170
8770 0.625993 0.968218 0.999893
8771 0.639009 0.991801 1.000140
8772 0.653722 0.990535 0.999838
8773 0.712705 0.960503 0.992710
8774 0.738124 0.981730 1.002967
8775 0.736766 1.001002 1.000305
8776 0.641557 1.067815 1.000655
8777 0.651912 0.993325 0.995918
8778 0.596170 1.035397 0.999555
8779 0.688321 0.942534 0.995218
8780 0.591073 1.064184 0.981004
8781 0.656404 0.960070 1.015074
8782 0.745894 0.939183 1.005874
8783 0.715055 1.022783 0.980437
8784 0.680853 1.024159 1.001579
8785 0.608612 1.047677 1.004408
8786 0.606040 1.001564 1.014540
8787 0.676601 0.955756 1.008418
8788 0.665050 1.007779 0.998805
8789 0.652528 1.008283 1.003281
8790 0.680578 0.981477 0.999123
8791 0.580731 1.064994 1.000184
8792 0.662212 0.950622 1.000126
8793 0.692636 0.979601 0.995895
8794 0.649022 1.029690 0.997762
8795 0.596338 1.033349 0.986180
8796 0.672130 0.953067 1.012318
8797 0.645943 1.017409 0.986551
8798 0.634880 1.007110 0.997210
8799 0.669515 0.977664 0.990848
8800 0.720850 0.964942 1.021199
8801 0.747136 0.980891 0.996484
8802 0.752229 0.996189 1.008292
8803 0.842836 0.930288 1.002552
8804 0.933857 0.922324 0.995589
8805 1.006940 0.931537 0.996743
8806 1.030442 0.976343 1.007332
8807 0.977673 1.054412 0.998060
8808 1.037291 0.941704 1.007950
8809 1.123466 0.911101 1.000347
8810 1.216996 0.896325 0.997123
8811 1.179748 1.045648 1.000760
8812 1.187405 0.990978 0.992045
8813 1.146843 1.048480 1.007580
8814 1.158455 0.986704 0.998465
8815 1.158455 0.920721 0.996844
8816 1.158806 0.999593 1.006845
8817 1.127619 1.036296 0.998823
8818 1.190313 0.929917 0.997047
8819 1.235563 0.946594 1.004284
8820 1.207044 1.035445 0.998601
8821 1.264476 0.931487 0.990828
8822 1.251112 1.016951 1.000241
8823 1.264666 0.983096 0.986354
8824 1.266994 0.997057 1.013811
8825 1.212809 1.069493 0.995707
8826 1.182409 1.037078 0.999993
8827 1.146113 1.043163 0.992531
8828 1.171667 0.970821 0.984889
8829 1.238658 0.922438 0.993095
8830 1.299136 0.926130 0.985355
8831 1.398892 0.874090 1.010917
8832 1.353001 1.065179 0.971490
8833 1.279681 1.101326 1.025779
8834 1.291958 0.984337 0.994331
8835 1.304834 0.983421 1.017376
8836 1.340007 0.954552 1.019870
8837 1.340007 0.884776 0.991876
8838 1.288549 1.069968 0.984139
8839 1.367595 0.900344 0.973876
8840 1.396609 0.960693 1.021499
8841 1.380419 1.022735 1.016945
8842 1.435185 0.925798 0.981316
8843 1.435185 0.886443 0.979808
8844 1.448109 0.981540 0.989006
8845 1.395596 1.077524 0.992495
8846 1.490365 0.872188 1.005787
8847 1.549629 0.913857 1.018270
8848 1.559752 0.984385 1.025454
8849 1.559752 0.883506 1.019889
8850 1.511878 1.076297 1.006074
8851 1.489981 1.033412 0.994410
8852 1.533631 0.936139 1.007950
8853 1.453877 1.126520 1.010285
8854 1.450462 1.004972 1.004060
8855 1.480349 0.957149 0.999890
8856 1.495642 0.977501 0.999965
8857 1.476510 1.028840 0.997956
8858 1.551955 0.892043 0.994507
8859 1.506326 1.072264 0.998521
8860 1.515796 0.985792 0.998079
8861 1.574004 0.913999 0.984295
8862 1.503961 1.113819 1.002272
8863 1.491012 1.019580 1.015635
8864 1.513160 0.967280 1.004968
8865 1.518204 0.992383 1.003359
8866 1.555000 0.945028 0.993230
8867 1.586798 0.951277 1.001248
8868 1.501544 1.140704 1.004220
8869 1.414795 1.134843 1.002032
8870 1.489160 0.897650 0.999684
8871 1.547685 0.914968 0.999810
8872 1.540748 1.010770 1.000145
8873 1.464705 1.121057 1.000465
8874 1.478997 0.979184 0.998033
8875 1.404828 1.112873 1.001374
8876 1.415964 0.984416 0.999559
8877 1.478640 0.913282 1.000318
8878 1.516431 0.944978 1.000702
8879 1.545128 0.957023 0.995502
8880 1.545320 0.999703 0.996664
8881 1.545320 0.853288 1.003878
8882 1.622382 0.885100 0.997287
8883 1.593460 1.047603 1.004177
8884 1.515995 1.127990 1.002215
8885 1.550117 0.949033 0.993105
8886 1.531852 1.028546 1.003060
8887 1.595474 0.905305 1.001274
8888 1.545927 1.080932 1.002391
8889 1.552223 0.990294 0.992567
8890 1.462459 1.144886 1.007652
8891 1.508741 0.933555 1.000397
8892 1.478860 1.045647 0.998859
8893 1.509522 0.955219 0.994824
8894 1.455745 1.082996 0.995630
8895 1.491736 0.948341 0.993874
8896 1.402252 1.138238 0.977370
8897 1.359328 1.061061 1.018340
8898 1.299301 1.083065 1.013115
8899 1.398624 0.874606 0.984614
8900 1.495962 0.868595 0.980585
8901 1.551704 0.918566 1.018407
8902 1.526499 1.039556 0.993640
8903 1.576626 0.925173 1.016453
8904 1.608472 0.950548 0.977782
8905 1.635807 0.956627 1.011764
8906 1.694253 0.907271 0.974128
8907 1.766469 0.882532 0.985751
8908 1.761345 1.009079 1.002927
8909 1.761345 0.934248 0.988075
8910 1.800851 0.932054 0.976824
8911 1.767846 1.060663 1.040162
8912 1.843492 0.872326 1.011151
8913 1.823963 1.036459 0.981261
