pasos x w correlacion
8141 0.575732 0.862655 0.776647
8142 0.270455 1.137873 0.804898
8143 0.275246 0.998694 0.924317
8144 -0.215522 1.014763 1.528834
8145 0.018159 1.023328 1.228081
8146 0.246712 0.970185 0.718642
8147 1.089785 0.569280 0.914166
8148 1.089785 0.325219 1.076027
8149 0.652974 1.463204 0.873681
8150 1.138005 0.647692 0.421512
8151 2.063906 0.227109 0.823498
8152 1.948881 1.259587 0.388231
8153 1.948881 0.200399 1.410817
8154 2.936857 0.089502 0.672196
8155 2.936857 0.724088 0.413532
8156 2.768548 1.616296 0.377409
8157 2.768548 0.133791 0.664850
8158 2.768548 0.384805 0.369015
8159 2.094668 5.148009 0.787036
8160 1.896146 1.486068 1.669292
8161 0.984222 3.718564 1.638159
8162 0.549974 1.395302 2.017451
8163 0.876186 0.792458 1.398547
8164 1.647969 0.377551 0.981916
8165 1.647969 0.703004 0.970968
8166 1.647969 0.144553 0.955756
8167 1.287393 1.697592 0.887914
8168 0.576098 1.940112 1.236693
8169 0.576098 0.460557 0.889343
8170 0.576098 0.557199 1.005033
8171 0.576098 0.452453 0.977095
8172 0.082278 1.176518 0.913470
8173 0.082278 0.769529 1.250969
8174 0.082278 0.950237 0.780071
8175 0.082278 0.640022 1.282984
8176 0.082278 0.909546 0.866561
8177 -0.820246 0.716758 0.873539
8178 -0.984283 0.862427 0.355755
8179 -1.926420 0.253817 0.120857
8180 -1.926420 0.513207 0.202247
8181 -2.009278 0.849547 2.849536
8182 -2.173070 0.709979 1.304697
8183 -2.350352 0.669676 0.894826
8184 -2.350352 0.668319 1.068351
8185 -1.954009 2.346685 0.931565
8186 -1.070528 3.804024 1.121089
8187 -1.053407 1.018348 1.003177
8188 -1.053407 0.907960 0.780619
8189 -0.352123 1.636956 0.828438
8190 -0.362041 0.996465 0.369161
8191 0.030519 1.067235 1.143300
8192 -0.528245 0.870180 0.912991
8193 -1.053194 0.660283 1.157968
8194 -0.093600 1.733648 0.992462
8195 -0.093600 0.745568 1.003577
8196 -1.051546 0.577820 0.586292
8197 -1.362316 0.687236 0.262731
8198 -1.362316 0.174883 1.532371
8199 -0.587237 2.128736 1.083681
8200 -0.371441 1.108979 1.009421
8201 0.373730 0.999148 1.010326
8202 0.265908 1.035085 0.578352
8203 0.813807 0.743946 0.996326
8204 0.197546 1.365647 1.001333
8205 0.197546 0.604120 0.659187
8206 0.842860 0.714842 0.895763
8207 1.579119 0.409998 0.435109
8208 1.579119 0.745075 0.324364
8209 1.075900 1.950389 0.986093
8210 0.495346 1.577902 0.451245
8211 0.959075 0.713746 1.108019
8212 0.932005 1.025926 1.626697
8213 0.932005 0.507877 0.193029
8214 0.932005 0.270002 6.554407
8215 1.790338 0.310883 3.573408
8216 1.790338 0.229535 0.921462
8217 0.939756 3.193392 0.625508
8218 1.379376 0.600635 0.193208
8219 1.379376 0.655074 1.072305
8220 1.197638 1.263860 0.332869
8221 0.289743 1.964412 2.844899
8222 0.157933 1.029944 0.401864
8223 -0.051943 1.011185 0.205248
8224 -0.333964 0.947037 0.163676
8225 0.167119 1.042688 0.123781
8226 0.428205 0.925228 3.432087
8227 1.321085 0.457969 5.247412
8228 0.472091 2.140840 0.427267
8229 0.103030 1.111963 0.789641
8230 0.528977 0.874065 3.824990
8231 0.025758 1.149787 0.560092
8232 0.025758 0.666929 1.762774
8233 1.004639 0.603917 0.313533
8234 0.857021 1.147295 1.222230
8235 1.005982 0.870439 1.074960
8236 1.681143 0.403685 0.792816
8237 1.317026 1.726060 1.061322
8238 1.193030 1.168381 0.350638
8239 1.193030 0.477936 1.293904
8240 0.858821 1.408989 0.629535
8241 0.747581 1.093461 1.324137
8242 -0.160131 1.305542 1.394584
8243 -0.079897 1.009676 1.424537
8244 0.737297 0.764440 0.746378
8245 0.808435 0.946503 0.875215
8246 -0.170629 1.366464 1.522438
8247 -0.993377 0.619500 1.001155
8248 -0.242775 1.590311 0.985611
8249 -0.577227 0.871861 0.974034
8250 -0.557543 1.011231 1.038783
8251 -0.395947 1.080085 0.893154
8252 0.580370 0.913906 1.033243
8253 1.235145 0.551906 0.644855
8254 0.683645 1.697415 0.924435
8255 1.597095 0.352865 0.350454
8256 0.779534 2.641954 0.402323
8257 -0.097354 1.348642 1.875549
8258 -0.013764 1.004655 1.390671
8259 0.545732 0.861727 0.835584
8260 1.320200 0.485511 1.221250
8261 0.428907 2.180346 1.070360
8262 0.428907 0.526965 0.813790
8263 -0.121982 1.088217 0.336847
8264 0.541520 0.870069 3.227833
8265 0.541520 0.532962 0.933658
8266 -0.065279 1.155452 0.298559
8267 -0.065279 0.793183 0.316111
8268 -0.759117 0.751263 2.426648
8269 -0.350200 1.254591 0.397023
8270 -0.422193 0.972579 0.510373
8271 -0.340678 1.031581 0.277036
8272 0.652547 0.856520 2.302597
8273 0.382794 1.149863 2.502637
8274 0.350658 1.011855 0.410385
8275 0.277444 1.023259 0.710232
8276 0.666097 0.832473 1.331030
8277 0.701285 0.976229 0.678715
8278 1.032441 0.750461 0.182947
8279 1.032441 0.251297 1.873465
8280 0.351360 1.601980 1.339786
8281 0.003174 1.063666 0.997058
8282 0.990234 0.612457 0.722939
8283 0.926176 1.063304 0.603448
8284 0.737968 1.169530 0.904154
8285 -0.040895 1.311881 0.731463
8286 -0.821650 0.714110 1.888922
8287 -0.664632 1.123767 0.735020
8288 -1.279122 0.550346 0.942742
8289 -1.279122 0.318652 1.558024
8290 -1.238685 1.052224 1.026984
8291 -0.397748 1.989869 0.981115
8292 0.190313 1.062890 1.019160
8293 0.394818 0.941924 0.573373
8294 0.394818 0.494506 0.634807
8295 -0.328623 1.024233 1.436073
8296 0.457076 0.950790 0.642012
8297 0.585223 0.935397 0.778443
8298 0.963073 0.746387 2.095371
8299 -0.021912 1.589651 1.075476
8300 0.180700 0.984043 1.039245
8301 -0.342540 0.958543 0.901976
8302 -0.552965 0.910084 1.153522
8303 -0.207343 1.140412 0.709863
8304 0.002228 1.021726 0.775027
8305 -0.519364 0.873832 0.372663
8306 -0.360088 1.072549 2.014651
8307 -0.360088 0.436461 1.734863
8308 -0.496841 0.943090 1.269713
8309 -0.496841 0.387670 1.055741
8310 -0.392621 1.047441 1.041038
8311 -1.149266 0.558037 0.971747
8312 -0.454146 1.745921 0.932203
8313 -0.638936 0.903938 1.006523
8314 -0.934080 0.792840 1.068036
8315 -0.062990 1.543834 0.661563
8316 -0.312418 0.954260 0.992510
8317 -0.688986 0.828161 0.769337
8318 -0.020234 1.267626 1.056412
8319 -0.020234 0.670012 0.683355
8320 0.857692 0.692385 1.253449
8321 0.841426 1.013915 0.863797
8322 1.586291 0.404881 0.888520
8323 0.843074 2.466433 1.099724
8324 1.110691 0.769950 0.510761
8325 1.111087 0.999559 1.239811
8326 1.111087 0.603300 1.454175
8327 1.111087 0.411641 1.031296
8328 1.352214 0.743056 0.451293
8329 1.352214 0.484936 1.589260
8330 1.021851 1.480162 0.338973
8331 1.021851 0.309577 1.263549
8332 0.312021 1.605462 0.447021
8333 0.312021 0.934092 1.131236
8334 -0.238929 1.020339 0.584713
8335 -0.238929 0.597843 1.478341
8336 0.126713 1.020727 1.055633
8337 0.716910 0.779617 1.141368
8338 0.716910 0.421754 0.621349
8339 0.105350 1.285864 1.649393
8340 -0.477950 0.897027 0.670954
8341 0.169561 1.104997 1.224071
8342 0.748100 0.766860 1.195799
8343 0.748100 0.780224 0.726004
8344 0.748100 0.859947 0.410153
8345 0.610920 1.097698 1.888327
8346 0.147374 1.192142 1.711424
8347 -0.616108 0.836160 0.752951
8348 -0.616108 0.455203 0.425867
8349 -0.922605 0.789934 1.394295
8350 -0.637349 1.249188 0.969307
8351 -0.637349 0.702794 0.611768
8352 -1.427015 0.442604 1.454519
8353 -1.427015 0.200759 1.088234
8354 -1.616932 0.748976 1.065629
8355 -1.290292 1.607704 0.906489
8356 -0.801355 1.667527 0.415434
8357 -0.222877 1.344804 0.516128
8358 -0.108890 1.019088 0.148411
8359 0.026215 1.005601 3.705867
8360 0.026215 0.692989 0.430576
8361 -0.073733 0.997628 0.522261
8362 -0.941893 0.643481 1.458552
8363 -1.378643 0.602452 0.659081
8364 -1.378643 0.438549 0.259744
8365 -0.553636 2.219034 1.739025
8366 -0.659017 0.938104 0.388555
8367 -0.659017 0.656640 0.729615
8368 -0.659017 0.643768 1.280277
8369 -0.659017 0.651530 0.321977
8370 -0.715873 0.961669 0.420459
8371 -0.673299 1.030012 1.208833
8372 -0.448408 1.134431 0.793274
8373 -0.988617 0.678313 0.869521
8374 0.003693 1.630154 0.525708
8375 -0.819178 0.714967 1.464404
8376 -0.744865 1.059836 0.820997
8377 -0.243233 1.281244 0.687194
8378 0.601917 0.859357 0.787629
8379 0.903775 0.796719 0.813252
8380 0.544847 1.296899 1.513888
8381 0.808374 0.836687 1.287837
8382 0.365398 1.296900 0.994507
8383 -0.080020 1.065620 0.986566
8384 0.853755 0.696807 1.005051
8385 0.566729 1.226124 0.951821
8386 0.416181 1.076793 1.026307
8387 -0.013916 1.090358 0.846810
8388 0.913877 0.658699 1.056184
8389 -0.065554 1.515032 1.097065
8390 -0.291238 0.960539 0.895760
8391 -0.291238 0.735570 1.115636
8392 -0.936308 0.673056 1.058699
8393 -0.936308 0.688316 0.989919
8394 -1.308481 0.658543 0.681190
8395 -1.308481 0.170450 1.010902
8396 -0.566424 2.004999 0.497433
8397 0.203040 1.150050 2.347611
8398 -0.682333 0.808822 1.169373
8399 -0.682333 0.445085 1.005218
8400 0.017731 1.261917 0.523227
8401 -0.249336 0.969546 0.803738
8402 0.512741 0.904505 1.935833
8403 -0.482376 1.015224 1.083189
8404 -0.018952 1.123179 0.557650
8405 -0.966643 0.626868 0.490689
8406 -0.966643 0.613248 1.198158
8407 -0.885800 1.077754 0.511344
8408 -1.206946 0.714595 1.710508
8409 -1.206946 0.433812 0.866171
8410 -0.212745 2.025323 0.955190
8411 0.123783 1.015082 1.008844
8412 -0.431806 0.917991 0.832757
8413 -0.431806 0.492346 1.320454
8414 0.540605 0.948476 0.814721
8415 -0.234901 1.125849 0.623143
8416 -0.636128 0.839675 1.375984
8417 -0.636128 0.768415 0.816124
8418 -0.159825 1.208714 0.957250
8419 -0.653584 0.818064 0.672393
8420 -0.393597 1.145827 1.170679
8421 -0.984649 0.665439 1.025784
8422 -0.878109 1.104319 0.839271
8423 -0.878109 0.377143 0.448498
8424 -1.263222 0.662108 1.143844
8425 -1.312387 0.938647 1.028928
8426 -1.312387 0.171253 1.027603
8427 -1.312387 0.935292 1.000086
8428 -1.354595 0.945272 0.932360
8429 -1.017701 1.491237 0.837705
8430 -0.920255 1.099024 0.300827
8431 -0.920255 0.358667 1.179438
8432 -0.940306 0.981520 1.013978
8433 -0.940306 0.701385 0.649367
8434 -1.590258 0.439388 1.085466
8435 -1.590258 0.254228 1.296127
8436 -1.590258 0.261979 1.003341
8437 -1.583209 1.011249 1.055485
8438 -1.583209 0.481599 1.047145
8439 -1.448225 1.227030 1.055953
8440 -2.153844 0.280595 0.994148
8441 -2.153844 0.217585 0.879137
8442 -1.807062 1.987316 0.755420
8443 -1.196966 2.500204 1.497081
8444 -1.142796 1.065424 0.992750
8445 -1.142796 0.309171 0.852166
8446 -1.123234 1.022412 0.819201
8447 -1.135899 0.985796 0.666587
8448 -1.379650 0.735957 1.140467
8449 -1.412458 0.955232 1.172451
8450 -1.108646 1.466635 0.368797
8451 -1.453597 0.642799 0.818638
8452 -1.292306 1.247877 0.931368
8453 -0.466750 2.067003 1.357150
8454 0.382244 1.036524 0.772423
8455 -0.518143 0.940653 0.740137
8456 -0.106906 1.137146 0.508377
8457 -0.133549 0.996802 1.536871
8458 0.040376 1.008135 2.026600
8459 0.172002 0.986120 0.885898
8460 -0.760125 0.760254 1.165302
8461 0.099124 1.328409 1.019701
8462 0.099124 0.651934 0.747567
8463 -0.538072 0.869491 0.971527
8464 -0.135380 1.145220 0.488985
8465 0.679373 0.801228 1.187467
8466 0.679373 0.409045 0.260893
8467 0.679373 0.343565 1.522937
8468 0.679373 0.342214 1.101921
8469 0.585345 1.061262 0.741942
8470 -0.161596 1.171468 0.506801
8471 -0.677389 0.805436 0.298760
8472 -0.455672 1.133839 2.554379
8473 -0.420240 1.015639 1.093489
8474 -0.153844 1.079466 0.780896
8475 -0.761803 0.757041 0.280481
8476 -0.865719 0.918914 0.959183
8477 -0.572466 1.234759 1.572249
8478 -0.572466 0.451110 1.140382
8479 -0.334880 1.113810 0.995682
8480 0.622089 0.871599 0.963444
8481 1.180853 0.604285 0.971337
8482 1.180853 0.209490 0.897888
8483 1.180853 0.459977 0.993197
8484 0.488296 1.782452 1.192960
8485 -0.159398 1.112392 0.559057
8486 -0.159398 0.855791 0.226118
8487 -0.446364 0.916754 1.144195
8488 -0.446364 0.735736 1.046493
8489 -0.509629 0.970212 1.282284
8490 0.441115 1.033106 1.120083
8491 0.441115 0.817832 0.686904
8492 0.441115 0.391223 0.584702
8493 0.441115 0.595428 2.208613
8494 0.441115 0.834903 1.175477
8495 1.008362 0.662917 0.926569
8496 1.027375 0.980833 0.787303
8497 0.627674 1.392029 1.248543
8498 -0.086001 1.213234 0.862220
8499 -0.086001 0.698896 1.137958
8500 0.433576 0.913661 1.033465
8501 -0.235298 1.068560 0.976530
8502 -0.427778 0.938179 0.617738
8503 -0.427778 0.562571 0.750037
8504 0.333811 1.036430 2.003532
8505 0.443159 0.958410 1.106123
8506 -0.440748 1.001066 0.923746
8507 -0.488693 0.977966 1.018445
8508 -0.092715 1.121999 1.053988
8509 -0.909604 0.664054 0.855790
8510 -0.946928 0.965947 0.378029
8511 -1.577166 0.451405 2.722857
8512 -1.825556 0.655340 1.053571
8513 -1.422864 1.923326 0.965247
8514 -2.408887 0.151208 1.129047
8515 -2.740349 0.425970 0.759585
8516 -2.740349 0.148043 0.810877
8517 -2.668905 1.213160 1.629842
8518 -3.151555 0.245460 1.000043
8519 -2.438185 7.343215 0.956804
8520 -2.622059 0.627995 0.758390
8521 -2.622059 0.052358 0.720896
8522 -2.407788 1.714075 0.597841
8523 -2.088839 2.048479 0.216697
8524 -2.414686 0.480116 0.101317
8525 -2.414686 0.075155 0.738600
8526 -1.909940 2.978494 4.110165
8527 -1.183996 3.074099 1.518849
8528 -1.183996 0.861090 1.694587
8529 -1.183996 0.481434 0.726855
8530 -1.322825 0.840289 0.740650
8531 -1.322825 0.327613 2.883469
8532 -1.085177 1.331263 1.209540
8533 -1.220527 0.855527 0.962873
8534 -1.727714 0.473476 0.919447
8535 -2.081759 0.509481 0.887405
8536 -1.866939 1.528259 1.280253
8537 -1.866939 0.217118 0.911911
8538 -1.607624 1.569104 1.054585
8539 -1.048067 2.102243 0.483884
8540 -1.068422 0.978689 0.204020
8541 -1.335368 0.725539 0.849046
8542 -0.500229 2.152197 2.037592
8543 -0.721702 0.873443 1.238847
8544 -1.030580 0.762906 1.002683
8545 -1.574694 0.492243 0.821901
8546 -1.451369 1.205139 0.576981
8547 -1.451369 0.490429 0.744350
8548 -1.451369 0.155710 1.765832
8549 -1.451369 0.166199 0.522928
8550 -1.531419 0.887465 1.552073
8551 -0.786309 2.371400 0.856878
8552 -1.760002 0.289482 1.083755
8553 -1.760002 0.377768 0.706356
8554 -1.932035 0.727911 0.638544
8555 -1.068270 3.653844 0.725118
8556 -1.046388 1.023406 1.098963
8557 -0.569903 1.469717 0.943110
8558 -0.148778 1.163377 0.946053
8559 0.584552 0.852329 1.125822
8560 0.620289 0.978701 0.656051
8561 0.620289 0.355434 1.501638
8562 0.620289 0.535285 0.870414
8563 -0.255745 1.173131 1.160192
8564 -0.990661 0.632546 0.811367
8565 -0.902188 1.087339 0.949839
8566 -1.354930 0.599928 0.965072
8567 -1.607410 0.688001 1.065282
8568 -0.725211 2.798035 0.806714
8569 -0.381970 1.209268 1.234597
8570 -0.322672 1.021111 0.871753
8571 0.161382 1.039809 1.144830
8572 0.234230 0.985694 0.919580
8573 1.009308 0.617597 0.973461
8574 0.301798 1.590122 0.749986
8575 0.301798 0.533973 0.636605
8576 -0.372021 0.976619 1.060665
8577 0.303568 1.023392 1.080432
8578 0.303568 0.515809 0.666207
8579 0.070070 1.044587 0.385046
8580 0.043306 1.001518 1.309846
8581 0.043306 0.864145 0.844470
8582 -0.270821 0.964897 0.813899
8583 -0.270821 0.742279 1.366178
8584 -0.294778 0.993248 0.479512
8585 0.247200 1.012977 1.020658
8586 0.247200 0.686259 1.038282
8587 -0.017426 1.030869 0.714005
8588 -0.050417 0.998882 1.002497
8589 0.088656 0.997344 0.852321
8590 0.130253 0.995457 0.562294
8591 0.614368 0.835069 1.343846
8592 0.151982 1.193840 1.522981
8593 -0.427717 0.923189 0.825007
8594 0.363048 1.025899 1.231755
8595 0.709037 0.830718 0.850422
8596 0.486709 1.142163 1.161890
8597 0.071322 1.122883 0.859082
8598 0.280526 0.963865 0.591241
8599 0.002838 1.040128 0.206978
8600 0.067263 0.997744 1.966421
8601 0.984619 0.617254 1.007595
8602 0.863918 1.118021 0.680318
8603 0.859066 1.004189 1.334355
8604 -0.039613 1.445149 1.110237
8605 0.101596 0.995633 0.673858
8606 -0.075198 1.002336 0.930940
8607 -0.075198 0.564773 0.866707
8608 0.132420 0.994077 1.780189
8609 0.151067 0.997360 0.641819
8610 0.151067 0.571989 0.855017
8611 0.922117 0.661173 1.873436
8612 0.922117 0.314385 1.000193
8613 0.124760 1.517960 0.820456
8614 -0.321940 0.956916 0.602715
8615 -0.841212 0.739341 0.628469
8616 -0.375103 1.327726 0.861865
8617 -0.036195 1.072182 0.284235
8618 0.522629 0.872916 0.927657
8619 0.225898 1.117457 1.476483
8620 0.661245 0.824394 1.006368
8621 1.078036 0.695963 0.798330
8622 1.078036 0.640794 1.210669
8623 1.078036 0.266719 0.662978
8624 1.514298 0.568094 1.066216
8625 0.885769 2.126028 0.648006
8626 0.885769 0.671202 0.290906
8627 0.898679 0.988548 1.332761
8628 0.898679 0.270557 1.092451
8629 0.898679 0.278645 0.578311
8630 0.898679 0.406101 0.418406
8631 1.613514 0.407424 2.001562
8632 1.675863 0.902537 0.384134
8633 1.414655 1.497256 0.620291
8634 1.497330 0.886589 0.153814
8635 1.859615 0.544392 0.250676
8636 1.859615 0.355710 0.354846
8637 1.859615 0.233639 2.544959
8638 1.774987 1.166251 3.006830
8639 1.384075 1.854207 1.168677
8640 1.384075 0.198036 1.064838
8641 1.826258 0.491754 1.029362
8642 1.826258 0.156769 0.862655
8643 1.931516 0.820560 1.137873
8644 1.295663 2.789901 0.998694
8645 0.806848 1.671748 1.014763
8646 0.067476 1.381577 1.023328
8647 0.541276 0.865703 0.970185
8648 -0.161596 1.142745 0.569280
8649 -0.049867 1.011883 0.325219
8650 0.352641 0.940885 1.463204
8651 0.889737 0.716313 0.647692
8652 0.242409 1.442582 0.227109
8653 0.884060 0.696700 1.259587
8654 0.232154 1.438834 0.200399
8655 0.025758 1.026973 0.089502
8656 -0.191809 0.982099 0.724088
8657 0.064821 1.016428 1.616296
8658 0.580126 0.846900 0.133791
8659 0.724448 0.910156 0.384805
8660 0.724448 0.313935 5.148009
8661 0.446577 1.176680 1.486068
8662 -0.245003 1.072189 3.718564
8663 0.624561 0.847872 1.395302
8664 0.801355 0.881574 0.792458
8665 0.801355 0.579802 0.377551
8666 0.833918 0.973726 0.703004
8667 0.688986 1.116679 0.144553
8668 1.356456 0.505283 1.697592
8669 1.356456 0.777986 1.940112
8670 1.413923 0.923484 0.460557
8671 0.483077 2.417917 0.557199
8672 1.395734 0.424283 0.452453
8673 1.298959 1.139271 1.176518
8674 1.298959 0.720671 0.769529
8675 1.298959 0.659128 0.950237
8676 1.298959 0.789129 0.640022
8677 1.298959 0.528677 0.909546
8678 0.845058 1.626754 0.716758
8679 -0.078646 1.424710 0.862427
8680 0.191473 0.984877 0.253817
8681 0.259072 0.984887 0.513207
8682 0.308542 0.986058 0.849547
8683 -0.685232 0.829301 0.709979
8684 -1.040437 0.736031 0.669676
8685 -1.040437 0.285394 0.668319
8686 -1.029786 1.011086 2.346685
8687 -0.888394 1.145233 3.804024
8688 -0.888394 0.669618 1.018348
8689 -0.355571 1.392926 0.907960
8690 -1.021699 0.632093 1.636956
8691 -1.261910 0.760124 0.996465
8692 -0.277902 2.133137 1.067235
8693 0.249672 1.007474 0.870180
8694 -0.528031 0.897412 0.660283
8695 -0.528031 0.561564 1.733648
8696 0.180456 1.131027 0.745568
8697 0.132756 1.007498 0.577820
8698 0.225135 0.983605 0.687236
8699 -0.031800 1.025148 0.174883
8700 -0.975219 0.621872 2.128736
8701 -1.470626 0.545614 1.108979
8702 -1.470626 0.656805 0.999148
8703 -0.692190 2.320556 1.035085
8704 0.145634 1.257291 0.743946
8705 -0.495651 0.893838 1.365647
8706 -0.752892 0.851643 0.604120
8707 0.088229 1.322509 0.714842
8708 0.088229 0.583582 0.409998
8709 0.088229 0.673002 0.745075
8710 0.236274 0.976266 1.950389
8711 1.169256 0.519096 1.577902
8712 1.169256 0.791061 0.713746
8713 0.582781 1.671568 1.025926
8714 0.945738 0.757757 0.507877
8715 0.945738 0.295195 0.270002
8716 0.183172 1.537925 0.310883
8717 -0.555895 0.871331 0.229535
8718 -0.225410 1.137809 3.193392
8719 -0.414716 0.941209 0.600635
8720 -1.394269 0.412303 0.655074
8721 -1.737266 0.584467 1.263860
8722 -1.796197 0.901121 1.964412
8723 -0.917356 3.294952 1.029944
8724 -0.917356 0.345495 1.011185
8725 0.016114 1.522938 0.947037
8726 0.712943 0.775681 1.042688
8727 0.956816 0.815785 0.925228
8728 0.956816 0.252618 0.457969
8729 0.715201 1.223839 2.140840
8730 0.340526 1.218691 1.111963
8731 0.636219 0.865534 0.874065
8732 0.720481 0.944444 1.149787
8733 0.720481 0.624938 0.666929
8734 0.164525 1.278915 0.603917
8735 -0.704184 0.791043 1.147295
8736 -0.491684 1.135486 0.870439
8737 0.274178 1.086856 0.403685
8738 0.274178 0.476308 1.726060
8739 0.274178 0.889654 1.168381
8740 0.661000 0.834541 0.477936
8741 0.040407 1.243145 1.408989
8742 -0.155004 0.988866 1.093461
8743 0.533158 0.877994 1.305542
8744 1.377880 0.446129 1.009676
8745 1.734367 0.574223 0.764440
8746 0.940550 2.891274 0.946503
8747 0.940550 0.271117 1.366464
8748 -0.003052 1.556302 0.619500
8749 -0.683584 0.791648 1.590311
8750 -1.387860 0.482182 0.871861
8751 -1.691977 0.626056 1.011231
8752 -1.678091 1.023674 1.080085
8753 -1.591815 1.151490 0.913906
8754 -1.141697 1.850028 0.551906
8755 -0.620777 1.582577 1.697415
8756 0.149052 1.199103 0.352865
8757 -0.329081 0.957874 2.641954
8758 0.641011 0.859590 1.348642
8759 0.641011 0.465070 1.004655
8760 -0.132359 1.217364 0.861727
8761 0.507706 0.886811 0.485511
8762 1.502457 0.367951 2.180346
8763 1.502457 0.227178 0.526965
8764 0.678488 2.455954 1.088217
8765 0.633168 1.030168 0.870069
8766 0.633168 0.525964 0.532962
8767 0.155583 1.207253 1.155452
8768 -0.257057 0.979281 0.793183
8769 -0.257057 0.517951 0.751263
8770 0.282113 0.993268 1.254591
8771 0.412275 0.955815 0.972579
8772 0.559404 0.931014 1.031581
8773 1.149236 0.604167 0.856520
8774 1.403424 0.722940 1.149863
8775 1.389843 1.019148 1.011855
8776 0.437757 2.386950 1.023259
8777 0.541307 0.950573 0.832473
8778 -0.016114 1.157632 0.976229
8779 0.905393 0.663824 0.750461
8780 -0.067080 1.503233 0.251297
8781 0.586230 0.844017 1.601980
8782 1.481124 0.396519 1.063666
8783 1.172735 1.505630 0.612457
8784 0.830714 1.408620 1.063304
8785 0.108310 1.403792 1.169530
8786 0.082583 1.002459 1.311881
8787 0.788202 0.735488 0.714110
8788 0.672689 1.088037 1.123767
8789 0.547472 1.079386 0.550346
8790 0.827967 0.824563 0.318652
8791 -0.170507 1.388506 1.052224
8792 0.644307 0.824458 1.989869
8793 0.948546 0.784818 1.062890
8794 0.512406 1.375187 0.941924
8795 -0.014435 1.140168 0.494506
8796 0.743492 0.758596 1.024233
8797 0.481613 1.173998 0.950790
8798 0.370983 1.048291 0.935397
8799 0.717338 0.828223 0.746387
8800 0.717338 0.606524 1.589651
8801 0.717338 0.800032 0.984043
8802 0.768273 0.962872 0.958543
8803 1.674337 0.330688 0.910084
8804 2.584552 0.143955 1.140412
8805 3.315378 0.115797 1.021726
8806 3.550401 0.446280 0.873832
8807 3.022706 5.664959 1.072549
8808 3.022706 0.138098 0.436461
8809 3.022706 0.050990 0.943090
8810 3.022706 0.038215 0.387670
8811 2.650227 2.876351 1.047441
8812 2.726798 0.813945 0.558037
8813 2.321177 2.783707 1.745921
8814 2.437300 0.758597 0.903938
8815 2.437300 0.145581 0.792840
8816 2.440809 0.991476 1.543834
8817 2.128941 2.039248 0.954260
8818 2.755882 0.216265 0.828161
8819 3.208380 0.259394 1.267626
8820 2.923185 2.397310 0.670012
8821 2.923185 0.158216 0.692385
8822 2.789544 1.464811 1.013915
8823 2.925077 0.678915 0.404881
8824 2.948363 0.933902 2.466433
8825 2.406507 4.266460 0.769950
8826 2.102512 1.984485 0.999559
8827 1.739555 2.008226 0.603300
8828 1.995087 0.620544 0.411641
8829 1.995087 0.209942 0.743056
8830 1.995087 0.249204 0.484936
8831 1.995087 0.083094 1.480162
8832 1.536180 2.248495 0.309577
8833 0.802973 2.357358 1.605462
8834 0.925748 0.899314 0.934092
8835 1.054506 0.880305 1.020339
8836 1.054506 0.648721 0.597843
8837 1.054506 0.266154 1.020727
8838 0.539933 1.507161 0.779617
8839 0.539933 0.477491 0.421754
8840 0.539933 0.819758 1.285864
8841 0.378033 1.077140 0.897027
8842 0.925687 0.699777 1.104997
8843 0.925687 0.336414 0.766860
8844 1.054933 0.879859 0.780224
8845 0.529801 1.516034 0.859947
8846 1.477493 0.386298 1.097698
8847 1.477493 0.349508 1.192142
8848 1.578722 0.856681 0.836160
8849 1.578722 0.217962 0.455203
8850 1.099979 1.898769 0.789934
8851 0.881008 1.242206 1.249188
8852 1.317515 0.618886 0.702794
8853 0.519974 2.080765 0.442604
8854 0.485824 1.017322 0.200759
8855 0.784692 0.827076 0.748976
8856 0.937620 0.876608 1.607704
8857 0.746300 1.174784 1.667527
8858 1.500748 0.428425 1.344804
8859 1.044465 1.787232 1.019088
8860 1.139164 0.901772 1.005601
8861 1.139164 0.434964 0.692989
8862 0.438734 1.737772 0.997628
8863 0.309244 1.049620 0.643481
8864 0.530717 0.911181 0.602452
8865 0.581164 0.972344 0.438549
8866 0.949126 0.754618 2.219034
8867 0.949126 0.703035 0.938104
8868 0.096591 1.561669 0.656640
8869 0.096591 0.746413 0.643768
8870 0.840236 0.705864 0.651530
8871 1.425489 0.515297 0.961669
8872 1.356120 1.101286 1.030012
8873 0.595691 2.100358 1.134431
8874 0.738609 0.909057 0.678313
8875 -0.003082 1.313594 1.630154
8876 0.108280 0.994160 0.714967
8877 0.108280 0.767760 1.059836
8878 0.486190 0.893751 1.281244
8879 0.773156 0.834690 0.859357
8880 0.775079 0.998513 0.796719
8881 0.775079 0.282051 1.296899
8882 1.545701 0.408925 0.836687
8883 1.256478 1.499645 1.296900
8884 0.481826 1.960677 1.065620
8885 0.823054 0.800411 0.696807
8886 0.640400 1.142995 1.226124
8887 1.276620 0.543447 1.076793
8888 0.781152 1.664925 1.090358
8889 0.844111 0.950124 0.658699
8890 -0.053529 1.425937 1.515032
8891 0.409284 0.920974 0.960539
8892 0.110477 1.080749 0.735570
8893 0.417096 0.922302 0.673056
8894 -0.120670 1.082967 0.688316
8895 0.239235 0.978890 0.658543
8896 -0.655599 0.830034 0.170450
8897 -0.655599 0.688296 2.004999
8898 -0.655599 0.563439 1.150050
8899 0.337626 1.171060 0.808822
